ID,Station,Section,Side,X,Y,Z
181,5,20,,3833.67,-1100.77,-1155.81
182,5,21,,3833.67,-864.87,-1359.08
183,5,22,,3833.67,-595.73,-1510.13
184,5,23,,3833.67,-303.7,-1603.15
185,5,24,,3833.67,-0.0,-1634.56
186,5,25,,3833.67,303.7,-1603.15
187,5,26,,3833.67,595.73,-1510.13
188,5,27,,3833.67,864.87,-1359.08
189,5,28,,3833.67,1100.77,-1155.81
190,5,29,,3833.67,1294.37,-908.11
191,5,30,,3833.67,1438.22,-625.52
192,5,31,,3833.67,1526.81,-318.89
193,6,0,,4600.41,1677.21,0.0
194,6,1,,4600.41,1644.98,343.57
195,6,2,,4600.41,1549.54,673.93
196,6,3,,4600.41,1394.55,978.4
197,6,4,,4600.41,1185.96,1245.26
198,6,5,,4600.41,931.81,1464.27
199,6,6,,4600.41,641.84,1627.01
200,6,7,,4600.41,327.21,1727.23
201,6,8,,4600.41,0.0,1761.07
202,6,9,,4600.41,-327.21,1727.23
203,6,10,,4600.41,-641.84,1627.01
204,6,11,,4600.41,-931.81,1464.27
205,6,12,,4600.41,-1185.96,1245.26
206,6,13,,4600.41,-1394.55,978.4
207,6,14,,4600.41,-1549.54,673.93
208,6,15,,4600.41,-1644.98,343.57
209,6,16,,4600.41,-1677.21,0.0
210,6,17,,4600.41,-1644.98,-343.57
211,6,18,,4600.41,-1549.54,-673.93
212,6,19,,4600.41,-1394.55,-978.4
213,6,20,,4600.41,-1185.96,-1245.26
214,6,21,,4600.41,-931.81,-1464.27
215,6,22,,4600.41,-641.84,-1627.01
216,6,23,,4600.41,-327.21,-1727.23
217,6,24,,4600.41,-0.0,-1761.07
218,6,25,,4600.41,327.21,-1727.23
219,6,26,,4600.41,641.84,-1627.01
220,6,27,,4600.41,931.81,-1464.27
221,6,28,,4600.41,1185.96,-1245.26
222,6,29,,4600.41,1394.55,-978.4
223,6,30,,4600.41,1549.54,-673.93
224,6,31,,4600.41,1644.98,-343.57
225,7,0,,5367.14,1769.37,0.0
226,7,1,,5367.14,1735.37,362.45
227,7,2,,5367.14,1634.69,710.96
228,7,3,,5367.14,1471.18,1032.16
229,7,4,,5367.14,1251.13,1313.69
230,7,5,,5367.14,983.01,1544.74
231,7,6,,5367.14,677.11,1716.42
232,7,7,,5367.14,345.19,1822.14
233,7,8,,5367.14,0.0,1857.84
234,7,9,,5367.14,-345.19,1822.14
235,7,10,,5367.14,-677.11,1716.42
236,7,11,,5367.14,-983.01,1544.74
237,7,12,,5367.14,-1251.13,1313.69
238,7,13,,5367.14,-1471.18,1032.16
239,7,14,,5367.14,-1634.69,710.96
240,7,15,,5367.14,-1735.37,362.45
241,7,16,,5367.14,-1769.37,0.0
242,7,17,,5367.14,-1735.37,-362.45
243,7,18,,5367.14,-1634.69,-710.96
244,7,19,,5367.14,-1471.18,-1032.16
245,7,20,,5367.14,-1251.13,-1313.69
246,7,21,,5367.14,-983.01,-1544.74
247,7,22,,5367.14,-677.11,-1716.42
248,7,23,,5367.14,-345.19,-1822.14
249,7,24,,5367.14,-0.0,-1857.84
250,7,25,,5367.14,345.19,-1822.14
251,7,26,,5367.14,677.11,-1716.42
252,7,27,,5367.14,983.01,-1544.74
253,7,28,,5367.14,1251.13,-1313.69
254,7,29,,5367.14,1471.18,-1032.16
255,7,30,,5367.14,1634.69,-710.96
256,7,31,,5367.14,1735.37,-362.45
257,8,0,,6133.88,1830.71,0.0
258,8,1,,6133.88,1795.53,375.01
259,8,2,,6133.88,1691.36,735.61
260,8,3,,6133.88,1522.18,1067.94
261,8,4,,6133.88,1294.51,1359.23
262,8,5,,6133.88,1017.09,1598.29
263,8,6,,6133.88,700.58,1775.92
264,8,7,,6133.88,357.15,1885.31
265,8,8,,6133.88,0.0,1922.25
266,8,9,,6133.88,-357.15,1885.31
267,8,10,,6133.88,-700.58,1775.92
268,8,11,,6133.88,-1017.09,1598.29
269,8,12,,6133.88,-1294.51,1359.23
270,8,13,,6133.88,-1522.18,1067.94
271,8,14,,6133.88,-1691.36,735.61
272,8,15,,6133.88,-1795.53,375.01
273,8,16,,6133.88,-1830.71,0.0
274,8,17,,6133.88,-1795.53,-375.01
275,8,18,,6133.88,-1691.36,-735.61
276,8,19,,6133.88,-1522.18,-1067.94
277,8,20,,6133.88,-1294.51,-1359.23
278,8,21,,6133.88,-1017.09,-1598.29
279,8,22,,6133.88,-700.58,-1775.92
280,8,23,,6133.88,-357.15,-1885.31
281,8,24,,6133.88,-0.0,-1922.25
282,8,25,,6133.88,357.15,-1885.31
283,8,26,,6133.88,700.58,-1775.92
284,8,27,,6133.88,1017.09,-1598.29
285,8,28,,6133.88,1294.51,-1359.23
286,8,29,,6133.88,1522.18,-1067.94
287,8,30,,6133.88,1691.36,-735.61
288,8,31,,6133.88,1795.53,-375.01
289,9,0,,6900.61,1892.05,0.0
290,9,1,,6900.61,1855.69,387.58
291,9,2,,6900.61,1748.03,760.26
292,9,3,,6900.61,1573.18,1103.72
293,9,4,,6900.61,1337.88,1404.77
294,9,5,,6900.61,1051.17,1651.84
295,9,6,,6900.61,724.06,1835.43
296,9,7,,6900.61,369.12,1948.48
297,9,8,,6900.61,0.0,1986.65
298,9,9,,6900.61,-369.12,1948.48
299,9,10,,6900.61,-724.06,1835.43
300,9,11,,6900.61,-1051.17,1651.84
301,9,12,,6900.61,-1337.88,1404.77
302,9,13,,6900.61,-1573.18,1103.72
303,9,14,,6900.61,-1748.03,760.26
304,9,15,,6900.61,-1855.69,387.58
305,9,16,,6900.61,-1892.05,0.0
306,9,17,,6900.61,-1855.69,-387.58
307,9,18,,6900.61,-1748.03,-760.26
308,9,19,,6900.61,-1573.18,-1103.72
309,9,20,,6900.61,-1337.88,-1404.77
310,9,21,,6900.61,-1051.17,-1651.84
311,9,22,,6900.61,-724.06,-1835.43
312,9,23,,6900.61,-369.12,-1948.48
313,9,24,,6900.61,-0.0,-1986.65
314,9,25,,6900.61,369.12,-1948.48
315,9,26,,6900.61,724.06,-1835.43
316,9,27,,6900.61,1051.17,-1651.84
317,9,28,,6900.61,1337.88,-1404.77
318,9,29,,6900.61,1573.18,-1103.72
319,9,30,,6900.61,1748.03,-760.26
320,9,31,,6900.61,1855.69,-387.58
321,10,0,,7667.35,1915.57,0.0
322,10,1,,7667.35,1878.76,392.39
323,10,2,,7667.35,1769.76,769.71
324,10,3,,7667.35,1592.74,1117.45
325,10,4,,7667.35,1354.51,1422.24
326,10,5,,7667.35,1064.23,1672.38
327,10,6,,7667.35,733.06,1858.25
328,10,7,,7667.35,373.71,1972.7
329,10,8,,7667.35,0.0,2011.35
330,10,9,,7667.35,-373.71,1972.7
331,10,10,,7667.35,-733.06,1858.25
332,10,11,,7667.35,-1064.23,1672.38
333,10,12,,7667.35,-1354.51,1422.24
334,10,13,,7667.35,-1592.74,1117.45
335,10,14,,7667.35,-1769.76,769.71
336,10,15,,7667.35,-1878.76,392.39
337,10,16,,7667.35,-1915.57,0.0
338,10,17,,7667.35,-1878.76,-392.39
339,10,18,,7667.35,-1769.76,-769.71
340,10,19,,7667.35,-1592.74,-1117.45
341,10,20,,7667.35,-1354.51,-1422.24
342,10,21,,7667.35,-1064.23,-1672.38
343,10,22,,7667.35,-733.06,-1858.25
344,10,23,,7667.35,-373.71,-1972.7
345,10,24,,7667.35,-0.0,-2011.35
346,10,25,,7667.35,373.71,-1972.7
347,10,26,,7667.35,733.06,-1858.25
348,10,27,,7667.35,1064.23,-1672.38
349,10,28,,7667.35,1354.51,-1422.24
350,10,29,,7667.35,1592.74,-1117.45
351,10,30,,7667.35,1769.76,-769.71
352,10,31,,7667.35,1878.76,-392.39
353,11,0,,8434.08,1933.46,0.0
354,11,1,,8434.08,1896.31,396.06
355,11,2,,8434.08,1786.29,776.9
356,11,3,,8434.08,1607.61,1127.88
357,11,4,,8434.08,1367.16,1435.52
358,11,5,,8434.08,1074.17,1688.0
359,11,6,,8434.08,739.9,1875.6
360,11,7,,8434.08,377.2,1991.13
361,11,8,,8434.08,0.0,2030.14
362,11,9,,8434.08,-377.2,1991.13
363,11,10,,8434.08,-739.9,1875.6
364,11,11,,8434.08,-1074.17,1688.0
365,11,12,,8434.08,-1367.16,1435.52
366,11,13,,8434.08,-1607.61,1127.88
367,11,14,,8434.08,-1786.29,776.9
368,11,15,,8434.08,-1896.31,396.06
369,11,16,,8434.08,-1933.46,0.0
370,11,17,,8434.08,-1896.31,-396.06
371,11,18,,8434.08,-1786.29,-776.9
372,11,19,,8434.08,-1607.61,-1127.88
373,11,20,,8434.08,-1367.16,-1435.52
374,11,21,,8434.08,-1074.17,-1688.0
375,11,22,,8434.08,-739.9,-1875.6
376,11,23,,8434.08,-377.2,-1991.13
377,11,24,,8434.08,-0.0,-2030.14
378,11,25,,8434.08,377.2,-1991.13
379,11,26,,8434.08,739.9,-1875.6
380,11,27,,8434.08,1074.17,-1688.0
381,11,28,,8434.08,1367.16,-1435.52
382,11,29,,8434.08,1607.61,-1127.88
383,11,30,,8434.08,1786.29,-776.9
384,11,31,,8434.08,1896.31,-396.06
385,12,0,,9200.82,1951.35,0.0
386,12,1,,9200.82,1913.86,399.72
387,12,2,,9200.82,1802.81,784.09
388,12,3,,9200.82,1622.49,1138.32
389,12,4,,9200.82,1379.81,1448.81
390,12,5,,9200.82,1084.11,1703.61
391,12,6,,9200.82,746.75,1892.96
392,12,7,,9200.82,380.69,2009.55
393,12,8,,9200.82,0.0,2048.92
394,12,9,,9200.82,-380.69,2009.55
395,12,10,,9200.82,-746.75,1892.96
396,12,11,,9200.82,-1084.11,1703.61
397,12,12,,9200.82,-1379.81,1448.81
398,12,13,,9200.82,-1622.49,1138.32
399,12,14,,9200.82,-1802.81,784.09
400,12,15,,9200.82,-1913.86,399.72
401,12,16,,9200.82,-1951.35,0.0
402,12,17,,9200.82,-1913.86,-399.72
403,12,18,,9200.82,-1802.81,-784.09
404,12,19,,9200.82,-1622.49,-1138.32
405,12,20,,9200.82,-1379.81,-1448.81
406,12,21,,9200.82,-1084.11,-1703.61
407,12,22,,9200.82,-746.75,-1892.96
408,12,23,,9200.82,-380.69,-2009.55
409,12,24,,9200.82,-0.0,-2048.92
410,12,25,,9200.82,380.69,-2009.55
411,12,26,,9200.82,746.75,-1892.96
412,12,27,,9200.82,1084.11,-1703.61
413,12,28,,9200.82,1379.81,-1448.81
414,12,29,,9200.82,1622.49,-1138.32
415,12,30,,9200.82,1802.81,-784.09
416,12,31,,9200.82,1913.86,-399.72
417,13,0,,9967.55,1969.24,0.0
418,13,1,,9967.55,1931.4,403.39
419,13,2,,9967.55,1819.34,791.28
420,13,3,,9967.55,1637.37,1148.76
421,13,4,,9967.55,1392.46,1462.09
422,13,5,,9967.55,1094.05,1719.23
423,13,6,,9967.55,753.6,1910.31
